building_name,num_tiles,coating_deterioration_mean,cracks_mean,masonry_degradation_mean,moisture_bio_damage_mean,vandalism_mean,coating_deterioration_max,cracks_max,masonry_degradation_max,moisture_bio_damage_max,vandalism_max,coating_deterioration_prevalence,cracks_prevalence,masonry_degradation_prevalence,moisture_bio_damage_prevalence,vandalism_prevalence
DSC02449,20,0.014846484375000002,0.000439609375,0.013704609375,0.02256171875,0.001131328125,0.0841359375,0.0061609375,0.0585703125,0.14218125,0.0070859375,0.35,0.0,0.45,0.5,0.0
6,12,0.02346901041666667,0.00024088541666666667,0.0006419270833333333,0.0025824218749999996,2.6041666666666666e-06,0.0689828125,0.0028578125,0.0035921875,0.0168609375,3.125e-05,0.4166666666666667,0.0,0.0,0.08333333333333333,0.0
DSC02251,24,0.022063736979166665,0.00047721354166666664,0.0028785807291666667,0.00046757812500000006,0.00039746093750000003,0.1334296875,0.0047078125,0.0267453125,0.004909375,0.0048046875,0.3333333333333333,0.0,0.125,0.0,0.0
1,12,0.023831901041666662,0.003309375,0.002132682291666667,0.07454804687500001,0.0,0.10928125,0.0203421875,0.012859375,0.18730625,0.0,0.5,0.16666666666666666,0.16666666666666666,0.75,0.0
71,9,0.05722517361111111,4.166666666666666e-06,0.0,0.0016843749999999999,0.0006725694444444445,0.218809375,3.75e-05,0.0,0.0117890625,0.00600625,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0
DSC02200,24,0.043499869791666666,0.041172200520833334,0.00012760416666666668,0.03807076822916667,0.00023216145833333335,0.1602453125,0.2114578125,0.0017515625,0.1942578125,0.003884375,0.6666666666666666,0.5416666666666666,0.0,0.5,0.0
19,6,0.09562317708333334,0.00019270833333333333,0.01953125,0.07380598958333333,0.0,0.264503125,0.00096875,0.1157640625,0.1443703125,0.0,0.8333333333333334,0.0,0.16666666666666666,0.6666666666666666,0.0
63,12,0.0012709635416666666,0.0001828125,0.0005598958333333334,0.0031136718749999997,0.00022213541666666668,0.0077890625,0.0011578125,0.0030046875,0.0368390625,0.0015046875,0.0,0.0,0.0,0.08333333333333333,0.0
DSC02332,24,0.0020919921875000003,0.0005052734375,5.17578125e-05,0.11563391927083333,3.307291666666666e-05,0.028809375,0.0047734375,0.0006078125,0.4058984375,0.0004328125,0.041666666666666664,0.0,0.0,0.625,0.0
54,12,0.00472265625,1.1848958333333334e-05,0.00013919270833333332,0.011209114583333332,1.2499999999999999e-05,0.01594375,0.0001421875,0.0014359375,0.0933921875,0.00015,0.25,0.0,0.0,0.25,0.0
59,12,0.029128515625000004,5.5078125000000006e-05,3.255208333333333e-05,0.002706380208333334,0.0,0.2091734375,0.00048125,0.00024375,0.0131484375,0.0,0.5,0.0,0.0,0.16666666666666666,0.0
7,12,0.05491953125000001,4.322916666666667e-05,2.0833333333333334e-06,0.0016463541666666666,0.0,0.126053125,0.00051875,2.5e-05,0.01415,0.0,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0
55,12,0.002546354166666667,0.0017803385416666668,0.0010360677083333333,0.0003880208333333333,9.2578125e-05,0.007015625,0.009271875,0.0123796875,0.002021875,0.00084375,0.0,0.0,0.08333333333333333,0.0,0.0
50,9,0.0060807291666666674,0.0,0.0,0.0012090277777777776,0.0017104166666666665,0.0167625,0.0,0.0,0.0062109375,0.00988125,0.3333333333333333,0.0,0.0,0.0,0.0
38,12,0.13138658854166665,0.000565625,0.0028790364583333333,0.19049895833333333,0.0,0.3880609375,0.006509375,0.0345484375,0.5130921875,0.0,1.0,0.0,0.08333333333333333,0.8333333333333334,0.0
42,12,0.029780468749999997,0.0013631510416666666,6.549479166666666e-05,0.24283971354166664,0.0011440104166666667,0.1451796875,0.00986875,0.0005640625,0.6922765625,0.00950625,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0
4,12,0.086148046875,0.0004024739583333333,0.006151562499999999,0.006523567708333334,0.0,0.247025,0.00265,0.0447265625,0.0258984375,0.0,0.5833333333333334,0.0,0.16666666666666666,0.25,0.0
18,9,0.022301736111111112,4.513888888888889e-06,0.001089409722222222,0.14129704861111111,0.0059713541666666665,0.113496875,4.0625e-05,0.0049859375,0.4285890625,0.046709375,0.2222222222222222,0.0,0.0,0.6666666666666666,0.1111111111111111
5,9,0.004018749999999999,0.0,0.0,0.028742187500000002,0.0,0.0190296875,0.0,0.0,0.082440625,0.0,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0
