building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
DSC02168,0.472564552103676,0.018104272104409763,0.0,0.14485094571347124,0.08273557978945158,0.14365106994220173
55,0.39991504743466944,0.018104272104409763,0.0,0.2951819014843907,0.0,0.14264024420469398
6,0.6756189522065668,0.0,0.0,0.03352813907402694,0.0,0.14182941825611875
IMG_20260320_160147,0.3407530317235217,0.0,0.0,0.3073994847468404,0.06098014717513021,0.14182653272909845
59,0.49777007977418186,0.17041665671694903,0.0,0.02578176407335823,0.0,0.13879370011289782
DSC02314,0.11125536876520939,0.0,0.0,0.3210190732321322,0.257190813433653,0.13789305108619893
11,0.5733595862708531,0.0,0.0,0.1028389363866401,0.006298906016556722,0.13649948573481
DSC02209,0.11976907117400384,0.0,0.061800399655581366,0.3606642195580684,0.1359656903020798,0.13563987613794667
50,0.5789393790678233,0.0,0.0,0.09595921383770366,0.0,0.1349797185811054
IMG_20260318_075635475_HDR,0.23676296880447034,0.018104272104409763,0.3726503988432733,0.03264658386849505,0.006298906016556722,0.133292625927441
71,0.6557532517202048,0.0,0.0,0.009447963787072512,0.0,0.13304024310145546
DSC02271,0.23371736856890465,0.32187664316660414,0.0,0.10627803341732373,0.0,0.13237440903056652
DSC02335,0.25517702963863004,0.018104272104409763,0.2641158838724351,0.12171155452535494,0.0,0.13182174802816599
IMG_20260319_122144237_HDR,0.11976907117400384,0.07577119676140202,0.32245788182541874,0.13544119411562855,0.0,0.13068786877529065
DSC02278,0.32430117207463643,0.16705224748904243,0.0,0.09165881406177993,0.06241142563659872,0.12908473185241148
60,0.3116114249354394,0.0814167836051128,0.0,0.24620151732960993,0.0,0.12784594517403242
5,0.4885006041447375,0.0,0.0,0.02578176407335823,0.11851049700264034,0.12655857304414722
IMG_20260320_154256,0.08682439864752808,0.0,0.062945754065602,0.4769374153122356,0.0,0.12534151360507315
DSC02483,0.2983706707191184,0.0,0.061800399655581366,0.1294055788267788,0.12480620105395888,0.1228765700510875
IMG_20260319_121325656_HDR,0.18401554868865053,0.0,0.3823229574513021,0.02319938432520713,0.006298906016556722,0.1191673592963433
17,0.39888986289129796,0.0,0.0,0.1693063646986625,0.0,0.1136392455179921
DSC02332,0.0011133524448400623,0.0,0.0,0.5022522264332054,0.06241142563659872,0.11315540090292883
IMG_20260318_115602,0.04822598059290798,0.0,0.49578818254187446,0.012890882036679116,0.0,0.11138100903429231
