building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
DSC02453,0.08179946912635068,0.018654772832015488,0.0,0.06650010903816629,0.16517130763282534,0.06642513172587156
DSC02489,0.199332261139157,0.0,0.0516450396696551,0.03954828927166896,0.01935794374456294,0.061976706765008806
DSC02323,0.002762935200323742,0.052565383904186615,0.0,0.22926335571177042,0.0,0.056918334963256156
DSC02356,0.10427241178257769,0.07798237724352637,0.05250260708132948,0.019775059385551637,0.01935794374456294,0.05477807984750963
DSC02446,0.04506403783214507,0.0,0.053360174493003856,0.03954828927166896,0.12650123240003866,0.052894746799371305
54,0.08179946912635068,0.0,0.0,0.17557889021100714,0.0,0.05147567186747156
DSC02201,0.14216415406755156,0.10506819027570789,0.0,0.006294941653604041,0.0,0.05070545719937271
DSC02189,0.09282370352094509,0.0,0.0,0.13338185165833147,0.01935794374456294,0.0491126997847679
DSC02255,0.12396178943345554,0.07120528174892919,0.0,0.006294941653604041,0.01935794374456294,0.04416399131611034
DSC02253,0.21210336074110595,0.0,0.0,0.006294941653604041,0.0,0.04367966047894199
DSC02333,0.08455615287060611,0.018654772832015488,0.0,0.11230601817497918,0.0,0.043103388775520154
DSC02182,0.05334659197704799,0.018654772832015488,0.0,0.13338185165833147,0.0,0.04107664329347899
1000032449,0.002762935200323742,0.0,0.0,0.126209847975915,0.06940154090279343,0.03967486481580644
18,0.1938759902827367,0.0,0.0,0.0,0.0,0.03877519805654734
IMG_20260320_081159910_HDR,0.002762935200323742,0.10337731456725456,0.0516450396696551,0.0,0.0,0.031557057887446685
75,0.002762935200323742,0.0,0.0,0.13338185165833147,0.0,0.027228957371731043
72,0.11412074729072313,0.0,0.0,0.0,0.0,0.02282414945814463
1000032450,0.11136927309319129,0.0,0.0,0.0,0.0,0.022273854618638258
43,0.002762935200323742,0.0,0.0,0.006294941653604041,0.08686658262718691,0.01918489189622294
46,0.002762935200323742,0.08645009198127906,0.0,0.0,0.0,0.01784260543632056
DSC02211,0.0,0.0,0.0,0.026069635139268816,0.0,0.005213927027853763
DSC02372,0.0,0.018654772832015488,0.0,0.0,0.0,0.0037309545664030975
80,0.0,0.0,0.0,0.0,0.0,0.0
